,text,label
1680,I am having polio on my left leg Can I drive automatic Tata nano ?,0
1681,sharikali07 Hi Sharik we'll surely help you with this. Please share your contact information vehicle chassis number and dealer details via DM so that our team can connect with you for quicker assistance. httpst.coGpX5BQutJH,3
1682,Our inventory is primarily -Owner Carfax Certified cars and truck.,0
1683,BhanuMulik Hi Bhanudas we trust that the concerns raised by you have been addressed to your satisfaction. Do get back to us if you need any further assistance and we d be glad to help you.,3
1684,Tata Motors and Mahindra were to supply  units and  units of Tigor and Verito respectively to the Union government in the first phase.,0
1685,What is the condition of your vehicles?,0
1686,MoiSherni Hi Amy we're sorry that you've had to face this and would like to help. Please share your contact number preferred car model and location details via DM so that we can soon contact you to help improve your Tata Motors experience.,3
1687,This question will let you know what type of work has been done on the car if any since the previous owner.,0
1688,"""If you're looking for a small car that turns heads the Ibiza is a great choice. Stylish fun to drive and a great  ",0
1689,sujatrajani Hi Sujatrajani we'd really like to look into the concern you've raised. Please share your contact details car chassis number &amp; dealer information via DM so that we can connect with you for further help.,3
1690, carfinance  ,0
1691,rahulchimes Hey Rahul please share your location &amp; contact details as well for quicker assistance.,3
1692,All deposits taken for vehicle holds andor purchases are non-refundable. If you decide to go with a different vehicle the dealer may offer the option to switch the deposit to a different car at their own discretion.,0
1693,Power unit not operating or leaking,0
1694,Mounting bolts loose or missing,0
1695,According to a senior industry executive these two models have limited range.,0
1696,Guruji_official Hi we never want our customers to have such an experience with us. Please share your vehicle model contact details car chassis number and the dealer information via DM so that our team can connect with you to assist further.,3
1697,tarunj2409 Hi Tarun we completely understand your reason for concern. However without the requested details we will not be able to forward your concern to the relevant team. We request share your dealer details via DM so that the team can quickly address your concern.,3
1698,Makdaitya Hi Manish we're disappointed to hear this and would like to help you. Kindly provide your car chassis number contact information and dealer details via DM as it will help us to have the relevant team contact you for further assistance.,3
1699,herbsfromindia Hi we have taken up Mrs. Anupama Dalmial's concern via Facebook. And our team is diligently working on it. You can rest assured that it will be addressed at the earliest.,3
1700,1. Do You Have a Car That Fits My Needs?,0
1701,"""??????",0
1702,Leopard212 Hi we'd like to better understand your concern. Kindly elaborate on it via DM and we'd be glad to help. httpst.coGpX5BQutJH,3
1703,Tata Motors Group global wholesales at 374 in May . Know more httpst.coEzQNO41y9e httpst.con8mDprTebm,3
1704,""" TravelTuesday  newcar  sales",0
1705,Small injuries while playing are a part of growing up. That s why we ve built a First-aid Box that contains basic and essential medical supplies into all our school buses.  TataSkoolBus httpst.cofWvQeQ7tZm,3
1706,hargobindpuri Hi Harpinder we're concerned to know about your experience and want to help you with it. Kindly share your contact number car chassis number and the dealer details via DM as it will help us connect with you for further assistance.,3
1707,HarshalMagar3 Hi Harshal we never want our customers to have such an experience with us. Please share your contact details and dealer information via DM so that our team can connect with you to assist further.,3
1708,perra_por_favor Hi Milind we would like to know more about your concern. Kindly DM us your vehicle location &amp; contact details &amp; our team will contact you.,3
1709,Abhishe07600654 Hi Abhishek thank you for your interest in Tata Motors. Kindly DM us your contact details location &amp; our team will contact you.,3
1710,vimleshdwivedi5 Hi we're concerned to hear about the problems you've faced and want to help. We've fowarded your details to our team and they will soon connect with you to address your concern.,3
1711,ZOLHARSHWARDHAN We suggest you have a look at these mind-blowing reviews from our happy customers - httpst.cojTlEQQKlAc httpst.cov5nHhUMrHt. Also we'd love to inform you that the Tata Nexon has scored a -star rating from Global NCAP making it the safest car in India.(23),3
1712, ,0
1713,Mercedes-Benz  .0 van  .8 Diesel  B  Shikarpur Bulandshahr,0
1714,According to a senior official from one of the ministries involved in formulating rules and regulations for electric mobility  both models failed to run even -82km on a single charge within city limits.,0
1715,"""Perhaps surprisingly younger car buyers appear to be visiting more dealerships based on this survey.  ",0
1716,Congratulations Earl on your  Nissan  Kicks from Rubel Harmon at Waxahachie Nissan!  NewCar ,0
1717,We offer better prices simply because of our low overheads.,0
1718,yashjain641 Hi Yash we're concerned to hear about the problems you've faced and we'd like to help you with this. Please share your dealership details and vehicle chassis number via DM so we can have the relevant team assist you soon.,3
1719,Nissan  .0 hatch  nan Other  Leaf Dhoraji,0
1720,ItsRomeo4 Alternatively you can also share your location and contact information with us so our team can connect with you and help with your requirement. ) (22),3
1721,"""We are committed to the government s e-mobility mission by  and continue to work in a collaborative manner to facilitate faster adoption of electric vehicles and to build a sustainable future for India  the spokesperson added.",0
1722,thecoolrajat3 Hi Abhishek we completely understand your reason for concern. We've forwarded your details to our team and they will soon connect with you to assist further. We appreciate your cooperation in the meantime.,3
1723,Guptavaibhav12 Hi Vaibhav we would really like to help you with this. Kindly elaborate on your concern and also provide your contact information car model and dealer details via DM so we can have the relevant team contact you for further assistance.,3
1724,BrahamDeoSah1 Hi Braham to explore career opportunities with us kindly submit your resume here httpst.coF0770P1gGt,3
1725,Mr. Satish Borwankar Executive Director &amp; COO Tata motors inaugurates the all-new Eye operation theatre at Tata hospital Jamshedpur as an initiative to provide better healthcare to the employees and the society.  ConnectingAspirations httpst.co4RmeMCFJhh,3
1726,ketankrulz Hi Ketan we regret the inconvenience caused and will definitely help you with this. Kindly share your contact details car chassis number &amp; dealer information via DM as it will help us to have the relevant team connect with you and assist further.,3
1727,Jaguar  .0 sedan  .0 Petrol  XF Morena,0
1728,Hyundai  .0 sedan  .4 Petrol  Accent Noorpur,0
1729,Tata Ace Steel Container is a durable and extremely reliable OEM container which comes with best-in-class  year warranty to ensure great performance long life span and maximum safety of goods.  TataAce  TataAceContainer httpst.conChhjlYEBL,3
1730," TPIRPostYourPrize  NewCar ""1",0
1731,If maintenance or service records or receipts are available ask to see them. These might not always be available (some owners may take care of the routine maintenance themselves) but if they are they ll give you a good indication of how well the previous owner took care of the car.,0
1732,If you re buying used one of the first questions to ask when buying a car should be about its mileage. A used car s mileage will determine how long you ll drive it before needing to buy a new one.,0
1733,raghuveer78626 Hello we have been trying to reach out to the number provided by you but there is no response. Request you to provide alternate contact number via DM so that our team can contact you.,3
1734,BMW  .0 crossover  .4 Gas  X5 Powayan,0
1735,Congrats on your new car!!! And thank you for choosing Henderson Chevrolet!!  chevy  chevrolet  newcar  ,0
1736,On  January Mint had reported that the entire fleet of electric vehicles was supposed to be delivered by  November . Subsequently the deadline was pushed to  December  due to lack of charging infrastructure. So far only around  vehicles have been supplied according,0
