,text,label
2260,The detail of car and address is as below . NAMERABINDRA KR. PANDEY ADD TTS-I186 NTPC COLONY RIHAND NAGAR BIJPUR SONEBHADRA U.P -231223 MOB [protected] VEHICLE RC NO UP64SFINANCER MAGMA FINCORP RENUKOOT INSURED BYUNITED INDIA INSURANCE COMPANY RENUKOOT ,1
2261,Luckily most of it will be obvious unusual clunks from the suspension or creaks and knocking sounds during tight turns can indicate problems and if you re struggling to find gears it could be a fault with the car not you,2
2262,mkm1973 Hi Manoj we have received your details via DM and have acknowledged it. We request you to check the same.,3
2263,Ashish85832891 Hi Ashish we are disappointed to hear this and would like to help you. Kindly provide your car chassis number contact information and dealer details via DM as it will help us to have the relevant team contact you for further assistance.,3
2264,Where can I find help if things to wrong?,0
2265,TanmayPandey Hi Tanmay we are disappointed to know about the experience you have had. Kindly share your contact information car chassis number and dealer details via DM so we can have the relevant team contact you for further assistance.,3
2266,amar6154 Hi thank you for your interest in Tata Motors. Kindly DM us your contact details &amp; our team will contact you.,3
2267,"The Ultra  features  R  Radial Tyres that promise a longer life and better fuel efficiency. These tyres are known for providing better torque on wheel and better tyre life! 
 TataUltra  TataTrucks  DeshKeTruck ",3
2268,Make sure you drive the vehicle above   kmhr at some point. Many front-end problems aren t detectable at lower speeds. Does the front end shake shimmy or vibrate?                 ',4
2269,5. Flat Tires,4
2270,11. Overheating,4
2271,dineshbhatudup5 Hi Dinesh we are disappointed to know about the experience you had. Please share your contact information vehicle chassis number and dealer details via DM so that our team can connect with him for quicker assistance.,3
2272,I visited the moti nagar delhi service station and they were not able to detect the issue and now the problem re-occurred.,4
2273,Crouch in front or behind the car at a distance and check that the front and back tires line up. If they do not line up the car has an alignment problem,0
2274,Otherwise pull over to the side of the road and as far as you can go while still remaining on flat level terrain. Your goal is to get as far away from traffic and the chance of a collision as possible. ,1
2275,CEAT LIMITED saying that there Tyre warranty for  lakh Km. Then why my Tyre damage on  Km. ,4
2276,What bs version is the car,2
2277,How and when can I get a test drive,2
2278,But practically actual it's consumption is  to  kml ,4
2279,amolub Hi Amol we would really like to know what went wrong. Please elaborate on your concern and also share your contact information vehicle model and dealer details via DM so that we can better assist with your concern.,3
2280,How low can you go on the price?,2
2281,discount on the gifts that is all I know that I am not very technical writer not understand what is going on in space ok going on for the last one was ok I think this number you are calling from Azure registered number and I do not get the call back again,4
2282,Karthik_Murali Hi Karthik thank you for writing to us. As per company policy we cannot disclose any information pertaining to our future product strategies. Stay tuned to our website and social media pages to catch the latest updates.,3
2283,B What time would you like to take the test?,2
2284,Arya motor has replaced timing belt kit and vehicle delivered to me. After,4
2285,left rear side door is scratching the body. ,4
2286,What if I signed a paper saying I was purchasing the car 'as is'?,0
2287,2. Do you need insurance?,2
2288,"""Prices have been revealed for the more powerful performance-focused version of the Alpine A110 which goes on sale  ",0
2289,Whom so ever it may concern ,4
2290,What bs version is the car,2
2291,Check if the aircon is working and the AC works on all the settings (if not auto climate control) pop the hood check if the compressor is engaging.             ,4
2292,The clutch cable is under a lot of stress. And if it breaks it can be a serious problem. It s best to get it checked if you notice any change to the way the clutch feels when you press the pedal. If your clutch cable does break pull over in the nearest safe spot and call us on. Our patrols can usually make temporary repairs at the roadside to get you home or get you to the nearest garage.,1
2293,Do not tell the salesperson how much you are willing to spend monthly on the car. First agree on the price of the car. Then discuss the financing.,0
2294,gauravbhalani9 Hi Gaurav we are concerned to hear about the problems you have faced and we would like to help you with this. Please share your contact information via DM so we can have the relevant team assist you soon.,3
2295,Do you have any comparison materials?,2
2296,Problem ,4
2297,Later a Mahindra RSA calls me aroundpm and informs that the towing truck along with a custody person had been arranged and that they would be providing the taxi to our destination OOTY. After some time the rd party taxi operator arranged by Mahindra called me and said that we would have to pay a -way charge for the trip to OOTY and the car would be sent from Mysore which iskm away from Gundlupet. I was not ready for this option since we had to pay forway and moreover we have no car for site seeing in OOTY. The hotel I booked was outside the city and a car is an absolute requirement. So I asked them not to make a taxi reservation.,1
